UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
3863,L53849,L,300.7,309.6,1477,44.2,43,0,0,0,0,0,0
9245,L57154,L,297.9,311.6,1401,55.2,46,0,0,0,0,0,0
3033,L47416,L,297.9,308.4,1351,42.3,105,0,0,0,0,0,0
7205,M20606,L,300.6,310.5,1430,44.3,72,0,0,0,0,0,0
1271,L47821,L,298,307.6,2420,21.5,77,0,0,0,0,0,0
8910,L55965,L,299.3,309,1400,31.3,89,0,0,0,0,0,0
8782,L55795,L,298.5,308.5,1410,55.3,102,0,0,0,0,0,0
4959,L53721,L,301.4,311.9,1593,29.7,59,0,0,0,0,0,0
3653,M21294,M,301.2,311.2,1356,47,80,0,0,0,0,0,0
1827,M17047,M,300,310.2,1906,13.9,85,0,0,0,0,0,0
5449,L53627,M,302.3,310.8,1412,39.9,130,0,0,0,0,0,0
7347,M16616,L,298.5,310.7,1637,25.5,181,0,0,0,0,0,0
4087,L51464,L,303.8,312.7,1410,41.4,144,0,0,0,0,0,0
2786,L54651,L,303.2,310.9,1452,53.7,179,0,0,0,0,0,0
6519,L55087,L,300.5,311.1,1469,53,85,0,0,0,0,0,0
1610,L48916,M,297.8,307,1492,19,170,0,0,0,0,0,0
5228,M22680,L,300.5,310.5,1629,37.4,66,0,0,0,0,0,0
768,M18373,L,302,308.2,1584,27.2,29,0,0,0,0,0,0
2896,M18765,L,302.6,310.8,1539,37.3,182,0,0,0,0,0,0
1955,M16590,M,297.2,307.6,1640,35.4,98,0,0,0,0,0,0
7256,M14890,L,300.6,309.4,1408,46.5,56,0,0,0,0,0,0
8176,M23252,L,298.7,310.4,1455,39.8,131,0,0,0,0,0,0
4000,M22971,L,302.6,310.7,1481,24.3,11,0,0,0,0,0,0
7741,L54943,M,300.7,310.5,1422,48.2,105,0,0,0,0,0,0
3916,L53863,L,300.3,311.1,1377,60.9,201,0,0,0,0,0,0
1285,L48922,L,298.9,307.3,1450,39.3,68,0,0,0,0,0,0
438,M15538,L,298.6,309.2,1427,37.9,57,0,0,0,0,0,0
97,L47768,H,298.7,309.1,1413,37.9,209,0,0,0,0,0,0
8567,L57130,L,297.6,308.2,1667,53,59,0,0,0,0,0,0
4385,H35398,L,303.4,313.3,1335,52.6,116,0,0,0,0,0,0
8206,H39163,M,298.1,311.5,1320,51.6,119,0,0,0,0,0,0
4695,L48651,L,299.2,307.8,1576,33.6,173,0,0,0,0,0,0
2774,L54897,L,302.8,311.2,1684,30.5,95,0,0,0,0,0,0
265,L48839,L,298.7,308,1507,34.3,73,0,0,0,0,0,0
5270,M17741,H,302.3,311.4,1677,50,99,0,0,0,0,0,0
5073,L48700,L,302.6,311,2443,17.2,72,0,0,0,0,0,0
3722,L53632,L,301.9,310,1277,39.3,63,1,0,0,1,0,0
1042,M14865,L,298.7,309.4,1511,44.4,72,0,0,0,0,0,0
329,L47194,L,303.3,306.9,1818,20,217,0,0,0,0,0,0
2185,H37108,L,302.5,311.5,1450,27,71,0,0,0,0,0,0
1,M15856,M,297.6,307.5,1412,57.1,34,0,0,0,0,0,0
7776,L52897,L,303.3,311.3,1491,42.3,80,0,0,0,0,0,0
2168,L53838,L,300.7,308.8,1423,24.7,131,0,0,0,0,0,0
7551,H29425,L,302.4,309.5,1947,18.6,122,0,0,0,0,0,0
6707,L55869,L,298.4,309,1684,51.4,39,0,0,0,0,0,0
1101,L47898,M,303.7,307.9,1408,54.9,100,0,0,0,0,0,0
426,L49101,L,298.9,307.5,1642,30.4,158,0,0,0,0,0,0
3926,L53345,L,300.9,309.3,1667,41.2,163,0,0,0,0,0,0
3078,L53812,L,300.7,311.4,1471,57.5,41,0,0,0,0,0,0
136,H30941,L,296.8,307.8,1484,48.5,143,0,0,0,0,0,0
6985,L53849,L,300.5,309.4,1608,38.8,26,0,0,0,0,0,0
3585,L48043,M,298.2,309.5,1712,32,158,0,0,0,0,0,0
2445,M17016,L,300.7,308.9,1384,29,144,0,0,0,0,0,0
8839,L55870,L,297.2,308.6,1338,62,37,0,0,0,0,0,0
710,L48139,M,298.7,307.3,1468,44.2,13,0,0,0,0,0,0
2053,M15211,L,298.6,309.4,1470,30.2,45,0,0,0,0,0,0
781,L50934,H,300.2,310.9,1272,65.6,99,0,0,0,0,0,0
6692,L48968,L,297,307.9,1736,39.8,105,0,0,0,0,0,0
2014,L49770,L,302.4,309.2,1795,26.9,39,0,0,0,0,0,0
1633,L55442,L,299.3,309.2,1628,40.2,189,0,0,0,0,0,0
142,M15851,L,297,308.2,1975,21.7,162,0,0,0,0,0,0
8260,L56859,L,299.1,309.8,1363,51.5,162,0,0,0,0,0,0
9066,M24617,H,299.4,309.4,1514,53.2,55,0,0,0,0,0,0
3456,M21194,L,302.3,308,1311,53.5,43,0,0,0,0,0,0
3695,M22972,L,300.9,310.6,1719,33.7,181,0,0,0,0,0,0
7685,L56647,L,298.5,307.5,1630,30.1,157,0,0,0,0,0,0
1,L47887,L,297.7,307.4,1661,28,71,0,0,0,0,0,0
428,H31048,L,297.4,307.5,1624,40.4,155,0,0,0,0,0,0
2879,L53583,M,301.2,309.5,1443,46.8,142,0,0,0,0,0,0
9313,M24485,M,302.5,309.4,1395,44.5,70,0,0,0,0,1,0
7993,L54843,L,300.8,310.7,1454,32.7,76,0,0,0,0,0,0
6691,M19482,L,303.6,311.4,2051,7.1,65,0,0,0,0,0,0
7832,L52799,L,301.8,311,1373,53.1,131,0,0,0,0,0,0
2828,M17524,L,300.5,310.4,1578,36,124,0,0,0,0,0,0
969,L49240,L,298.3,308.8,1618,53.2,74,0,0,0,0,0,0
7347,H37423,L,301.4,311.2,1606,36.1,77,0,0,0,0,0,0
7349,L51772,L,300.8,310.2,1393,51.2,132,0,0,0,0,0,0
2299,H38742,M,299,309.5,1660,48.8,213,0,0,0,0,0,0
2346,L53588,L,302.2,310.8,1296,53.3,159,0,0,0,0,0,0
8303,L56882,L,297.9,307.8,1468,55.7,122,0,0,0,0,0,0
6876,M22518,L,302.1,312,1655,36.9,39,0,0,0,0,0,0
7285,L50793,L,302.5,309.9,1416,39.6,169,0,0,0,0,0,0
2483,L50027,L,300.2,309.2,1619,37.1,135,0,0,0,0,0,0
451,L49196,M,297.4,307.8,1396,36.2,118,0,0,0,0,0,0
850,L50731,L,302.9,309,1839,34.7,144,0,0,0,0,0,0
250,H30148,M,298.2,307.2,1473,54.1,205,0,0,0,0,0,0
4675,M17515,L,298.8,309.7,2338,43.4,78,0,0,0,0,0,0
3622,L54700,M,301.3,311.1,1576,29.4,60,0,0,0,0,0,0
3247,M21355,L,300.7,309.3,1904,37.9,177,0,0,0,0,0,0
4240,L53779,L,300.8,309.5,1439,48,96,0,0,0,0,0,0
639,M17389,M,299.7,309.1,1809,38.3,163,0,0,0,0,0,0
1395,L49707,L,298.1,309.2,1404,61.2,40,0,0,0,0,0,0
3226,L54808,H,302.3,311.6,1580,23.1,16,0,0,0,0,0,0
8227,L55001,L,300.4,310.5,1684,39.7,104,0,0,0,0,0,0
825,L47833,L,297.5,309.6,1414,37,122,0,0,0,0,0,0
1178,L48296,L,300.4,309.6,1529,36.2,42,0,0,0,0,0,0
1030,H30148,M,297.4,308.4,1480,35.4,172,0,0,0,0,0,0
3452,L50794,L,302.2,310.8,1702,33.8,68,0,0,0,0,0,0
7784,L48940,L,303.4,307.8,1402,43.5,87,0,0,0,0,0,0
4185,L51244,L,301.1,310.9,1432,51.5,52,0,0,0,0,0,0
8648,L57117,L,298.2,309.1,1416,54.5,168,0,0,0,0,0,0
971,M18419,M,301.1,311.5,1702,27.9,159,0,0,0,0,0,0
7477,L51213,M,300.8,311.4,1702,39.9,111,0,0,0,0,0,0
7426,M16379,L,298.9,309.4,1329,68.2,87,0,0,0,0,0,0
2610,L52815,L,300.8,309.8,1309,54.3,181,0,0,0,0,0,0
3696,M18412,L,298.1,311.4,1790,30.4,88,0,0,0,0,0,0
1560,M16026,L,298.9,307.7,1774,19.3,150,0,0,0,0,0,0
2316,M19276,L,303,309.6,1428,49,182,0,0,0,0,0,0
5543,M15253,L,300.6,311,1654,43.3,48,0,0,0,0,0,0
1914,L48952,L,303.7,308.1,1433,52.3,160,0,0,0,0,0,0
2868,L49708,L,302.9,308.2,2788,14.8,42,0,0,0,0,0,0
2160,L49202,L,298.3,308.6,1774,25,89,0,0,0,0,0,0
4971,L52468,L,303.9,312.9,1683,47.3,166,0,0,0,0,0,0
6743,M22193,L,298.8,311,1807,27.3,91,0,0,0,0,0,0
2009,H31859,M,299.4,310.9,1497,19.4,179,0,0,0,0,0,0
7710,L54886,L,300.5,309.9,1507,44,77,0,0,0,0,0,0
5434,L53863,L,301.5,310.7,1446,46,19,0,0,0,0,0,0
2836,L47515,L,299.1,309.3,1677,30.9,4,0,0,0,0,0,0
7172,L55256,L,300.4,311,1415,43.6,97,0,0,0,0,0,0
10000,M24541,L,298.7,310.6,1390,52.7,29,0,0,0,0,0,0
1209,M17806,L,300.4,309.6,1405,54.7,112,0,0,0,0,0,0
365,L47575,M,299.3,307.8,1686,44.2,136,0,0,0,0,0,0
7598,H37206,L,300.8,310.9,1592,40.2,80,0,0,0,0,0,0
7504,L51298,L,300.5,310.7,1429,51.1,220,0,0,0,0,0,0
4242,L54629,M,302.4,312.4,1465,58.6,43,0,0,0,0,0,0
8125,L48971,L,298.5,309.3,1368,47.5,56,0,0,0,0,0,0
4342,L48448,L,299.3,310.8,1374,62.5,151,0,0,0,0,0,0
8433,L55442,L,298.8,308.2,1326,63.4,141,0,0,0,0,0,0
938,M15377,L,297.6,310.8,1618,26.2,72,0,0,0,0,0,0
5209,H37117,L,302,310.6,1419,33.3,76,0,0,0,0,0,0
6645,L55273,L,300.6,311.2,1437,43,156,0,0,0,0,0,0
497,L47664,L,297.8,309.3,1513,43.9,143,0,0,0,0,0,0
1576,M23389,L,297.9,309,1508,25.9,130,0,0,0,0,0,0
1504,L48686,H,298.6,307.6,1469,51.8,85,0,0,0,0,0,0
2208,L50763,L,299.8,310.9,1359,57,61,0,0,0,0,0,0
7489,M22664,L,300.8,311.3,1771,47.2,19,0,0,0,0,0,0
9014,L56731,L,298.3,309.1,1809,28.3,134,0,0,0,0,0,0
4965,L47628,L,298.5,308,1304,62.8,73,1,0,0,0,1,0
625,M15122,L,302.3,310.4,1370,56.3,165,0,0,1,0,0,0
392,L47810,M,297.4,307.7,1386,56.7,98,1,0,0,0,0,0
585,L47209,M,298.2,307.6,2886,34.1,57,0,0,0,0,0,0
5952,L54873,L,300.7,311.2,1420,50.2,231,0,0,0,0,0,0
3743,L52573,L,303.5,312.4,1498,41.6,54,0,0,0,0,0,0
334,L47634,M,298.7,307.3,1497,53.8,61,0,0,0,0,0,0
8136,M23501,L,299.2,307,1578,37.3,96,0,0,0,0,0,0
5815,H37282,L,298.3,311.2,1529,24.9,108,0,0,0,0,0,0
3667,M16601,L,297.5,312.3,1634,38.8,26,0,0,0,0,0,0
2754,H37009,M,302.4,310.4,1628,22.8,83,0,0,0,0,0,0
6183,L51244,H,300.7,310.4,1409,57.7,48,0,0,0,0,0,0
8913,H36610,H,300.4,311.5,1484,47.8,203,0,0,0,0,0,0
7488,L52690,L,302.8,312.1,1630,30,91,0,0,0,0,0,0
6789,L51551,L,301.7,309.2,1387,25,152,0,0,0,0,0,0
7155,L50762,L,297.6,311,1703,17.8,51,0,0,0,0,0,0
7735,L54863,L,302.7,311.6,1273,55.1,48,0,0,0,0,0,1
3402,L47953,L,301.2,311.5,1520,41.9,162,0,0,0,0,0,0
4697,M21261,M,302.7,310.5,1288,57,110,0,0,0,0,0,0
8742,L47758,L,297.5,308,1498,42.8,88,0,0,0,0,0,0
9046,M24781,M,297.4,307.9,1328,61.7,18,0,0,0,0,0,0
5668,M19276,L,303.4,312,1363,54.5,55,0,0,0,0,0,0
4476,M22291,L,300.9,311.7,1408,45.8,21,0,0,0,0,0,0
4761,L54936,L,300.6,311.2,1475,49.5,23,0,0,0,0,0,0
3031,M20120,L,300.9,311.4,1620,31.7,194,0,0,0,0,0,0
7027,M22875,L,300.8,310.8,1804,18.5,19,0,0,0,0,0,0
4754,M22040,L,302.3,310.4,1774,22.8,68,0,0,0,0,0,0
9356,L57161,L,298.5,309.7,1750,56.7,47,0,0,0,0,0,0
868,L51288,H,301.8,309.2,1452,42.1,148,0,0,0,0,0,0
2484,L48854,M,298.2,307.5,1366,49.4,92,0,0,0,0,0,0
1158,L50992,L,297.7,308.5,1392,45.2,50,0,0,0,0,0,0
3768,L51086,M,296.3,310.1,2667,38.7,28,0,0,0,0,0,0
7706,L50747,L,298.4,309.3,1302,65.2,37,0,0,0,0,1,0
2874,L51297,M,304.1,312.9,1354,43.9,158,0,0,0,0,0,0
9162,L55869,L,297.7,309.5,1302,48.1,222,0,0,0,0,0,0
4013,L54827,M,302,311,1551,46.4,98,0,0,0,0,0,0
1001,L55841,H,297.2,307.8,1456,49.3,44,0,0,0,0,0,0
4770,L53849,M,301.8,311.2,1654,45.9,64,0,0,0,0,0,0
7400,M21267,M,300.5,309.8,1572,47.4,12,0,0,0,0,0,0
3683,L51286,L,302.5,309.7,1319,57.5,212,0,0,1,0,0,0
7413,L57154,L,297.9,310.4,1657,39.3,86,0,0,0,0,0,0
6401,M20326,L,302.2,310,1751,37.9,17,0,0,0,0,0,0
4137,L50864,L,301.6,310.6,1330,53.4,13,0,0,0,0,0,0
6421,M21355,L,300.8,312.1,1458,46.2,56,0,0,0,0,0,0
4813,L56975,M,299.2,307.6,1972,17.4,90,1,0,0,0,0,0
8393,L54631,L,300.5,312.7,1772,24.5,172,0,0,0,0,0,0
785,H32689,L,299.1,309,2654,14.4,42,0,0,0,0,0,0
1389,L47633,L,298.4,309,1977,22.9,54,0,0,0,0,0,0
2102,L48691,L,299.2,308.3,1571,25.4,183,0,0,0,0,0,0
1751,L50921,L,298.7,309.2,1378,53.7,92,0,0,0,0,0,0
7635,H37486,L,302.6,310.9,1713,23.5,57,0,0,0,0,0,0
3269,L47209,M,298.4,309.4,1616,12.7,62,0,0,0,0,0,0
5112,L54629,L,300.9,312,1812,27.6,88,0,0,0,0,0,0
3868,L54624,L,303.1,311.5,1838,22.7,23,0,0,0,0,0,0
7989,L55139,H,301.4,310.7,1677,29.3,134,0,0,0,0,0,0
9518,M24157,M,298.9,309,1393,65.3,41,0,0,0,0,0,0
8990,L55361,L,300.5,311.3,1407,40.1,73,0,0,0,0,0,0
7097,L54888,L,302.6,310.8,1497,56.3,224,0,0,0,0,0,0
4525,L55364,L,300.6,312.2,1426,54.7,48,0,0,0,0,0,1
6527,M20039,L,301.1,312.1,1364,47.3,210,0,0,0,0,0,0
4235,L51550,L,303.8,312.3,1698,27.3,66,0,0,0,0,0,0
4543,L55027,L,300.4,310.6,1619,30,16,0,0,0,0,0,0
3522,M18457,H,300.1,307.7,1461,27.1,45,0,0,0,0,0,0
7929,H33139,L,300.6,311.1,1357,55.6,28,0,0,0,0,0,0
4228,L54607,L,301.5,310.9,1516,47.5,67,0,0,0,0,0,0
8035,L57126,M,298,307.7,1784,45.8,71,0,0,0,0,0,0
2420,M18618,L,300.1,307.8,1473,38.2,221,0,0,0,0,0,0
1043,L50731,L,298.3,309.4,1537,30.4,57,0,0,0,0,0,0
6274,L52685,M,302.6,308.5,2004,16.2,64,0,0,0,0,0,0
3568,L51561,M,300.8,309.2,1440,53,72,0,0,0,0,0,0
5415,H37181,L,303.9,312.6,1426,30,107,0,0,0,0,0,0
362,M23133,L,298.4,308.8,1404,42.2,161,0,0,0,0,0,0
5527,L50731,M,298.9,310.2,1397,33.9,136,0,0,0,0,0,0
1,M15184,L,299.3,309.8,1451,55.4,139,0,0,0,0,0,0
826,L47528,L,299,309,1498,47.8,131,0,0,0,0,0,0
60,L55465,M,297.9,308.1,1516,23.1,61,0,0,0,0,0,0
1392,L47834,L,297.9,307.3,1814,38.9,203,0,0,0,0,0,0
4672,M22520,L,301.2,312.7,1382,50.7,17,0,0,0,0,0,0
7284,M18771,M,301.1,310.7,1708,35,195,0,0,0,0,0,0
3577,M24320,L,298.6,308.7,1278,60.6,182,0,0,0,0,0,0
3832,H33987,L,300.9,310.9,1463,48.1,88,0,0,0,0,0,0
7878,M20586,L,303.9,308.3,1417,58.8,14,0,0,0,0,0,0
2906,H35877,M,302.1,309.4,1600,44.9,149,0,0,0,0,0,0
2176,L51116,L,301,311,1412,53.1,43,0,0,0,0,0,0
6340,L53616,L,303.3,311.2,1663,27.4,184,0,0,0,0,0,0
7554,H30676,L,300.3,310.3,1490,61.1,156,0,0,0,0,0,0
8161,M22532,L,301.1,310.6,1636,57.8,73,0,0,0,0,0,0
1,M19098,L,299.3,309.2,1660,45.1,231,0,0,0,0,0,0
3293,L54107,M,302.8,311.1,1646,42.4,53,0,0,0,0,0,0
4735,H37294,L,300.5,312.2,1449,50.6,102,0,0,0,0,0,0
3379,L53183,L,299.2,311.9,1801,45.1,64,0,0,0,0,0,0
7278,L52329,H,302.3,309.4,1411,56.9,61,0,0,0,0,0,0
1250,M18687,L,298.7,310.7,1510,19.2,77,0,0,0,0,0,0
49,L48848,L,298.1,308.1,1440,36.4,211,0,0,0,0,0,0
4280,M19950,L,300.5,309.4,1398,62.5,49,0,0,0,0,0,0
4272,L55117,L,301.5,312.3,1534,40,69,0,0,0,0,0,0
4002,L51195,L,302.6,310.9,1517,43.8,164,0,0,0,0,0,0
8721,L48808,L,297.8,309.3,1365,41.7,226,0,0,0,0,0,0
5309,L52260,L,303.6,313,1647,46.3,116,0,0,0,0,0,0
5627,M21860,L,303.4,312.5,1397,40.4,184,0,0,0,0,0,0
126,L48148,L,296.3,308.2,1364,35.3,149,0,0,0,0,0,0
1336,H30612,L,298.1,309.9,1346,29.2,106,0,0,0,0,0,0
2574,H33415,L,302.3,308.4,1483,50.3,92,0,0,0,0,0,0
5946,L53051,L,303.7,312.8,1805,28.8,80,0,0,0,0,0,0
3335,M22419,L,300.9,310.5,1481,44.5,147,0,0,0,0,0,0
2446,L50709,L,299.4,308,2701,35.4,202,0,0,0,1,0,0
5327,L53866,M,303.8,310.9,1655,21.6,84,0,0,0,0,0,0
6537,L53764,L,300.4,310.3,1504,50.9,64,0,0,0,0,0,0
510,L47898,L,298.4,308.2,1322,48,55,0,0,0,0,0,0
1698,L49720,L,299.1,308.7,1968,27.5,188,0,0,0,0,0,0
3359,L50793,M,299.2,307.7,1413,50,87,0,0,0,0,0,0
3908,M23209,M,300.6,310.7,1375,34.9,213,0,0,0,0,0,0
197,M15212,M,296,307.2,1499,47.8,51,0,0,0,0,0,0
8955,M24842,L,298.5,307.9,1371,49.5,92,0,0,0,1,0,0
1140,M15520,L,303.2,307.8,1454,45.1,17,0,0,0,0,0,0
6506,L54753,L,298.4,310.6,1653,22.4,83,0,0,0,0,0,0
4326,L52155,L,300.8,311.5,1713,42.4,38,0,0,0,0,0,1
9055,L55342,M,300.6,310.5,1593,48.3,56,0,0,0,0,0,0
2809,M22680,L,301.9,311.4,1559,34.7,53,0,0,0,0,0,0
4012,L49860,H,302.8,308.8,1459,49.5,179,0,0,0,0,0,0
497,H31473,L,300.7,309.6,1411,42.1,81,0,0,0,0,0,0
1341,L48384,L,298.5,308.5,1892,31.6,195,0,0,0,0,0,0
4597,L51531,L,302.6,313.1,1639,34,60,0,0,0,0,0,1
3518,L48968,L,302.5,310.9,1450,52.4,173,0,0,0,0,0,0
9364,M23502,L,298.8,308,1672,31.8,145,0,0,0,0,0,0
9241,H39228,L,298.7,309,1448,54.9,54,0,0,0,0,0,0
7546,H33783,L,299,310.4,1479,42.9,92,0,0,0,0,0,0
573,L47400,L,297,307.9,1378,51.3,72,0,0,0,0,0,0
5446,M19597,L,303.4,311.4,1647,55.8,62,0,0,0,0,0,0
584,L50864,M,298.3,307.7,1473,30,57,0,0,0,0,0,0
1,L48152,L,296.2,307,1462,46.9,131,0,0,0,0,0,0
8588,L57114,L,299.5,312,1864,63.8,74,0,0,0,0,0,0
3772,L48743,L,299,307.7,1929,41.8,137,0,0,0,0,0,0
5511,L53003,M,303.6,313.4,1455,48.8,154,0,0,0,0,0,0
2217,H37121,H,302.3,311.3,1603,33.7,102,0,0,0,0,0,0
3968,L56874,L,298.2,309.6,1522,39.3,49,0,0,0,0,0,0
8825,L56845,M,299,309.1,1659,33.6,195,0,0,0,0,0,0
742,M18913,M,299,308.4,1786,38.4,150,0,0,0,0,0,0
7819,L53063,M,300.3,312.6,1410,48.2,67,0,0,0,0,0,0
3623,L48850,L,298,308.1,1454,30.8,150,0,0,0,0,0,0
7802,L54835,M,301,310.7,1524,41,75,0,0,0,0,0,0
7280,L50888,M,300.4,310.6,1544,47.4,74,0,0,0,0,0,0
4624,L51537,L,303,313.2,1808,36,178,0,0,0,0,0,0
5442,L53849,L,300.9,311.8,1550,41.2,180,0,0,0,0,0,0
3392,L49659,L,301.5,309.3,1387,35.2,40,0,0,0,0,0,0
3000,L51220,L,300.2,309.4,1348,50.7,76,0,0,0,0,0,0
6078,M21145,L,300.7,309.6,1487,53.7,49,0,0,0,0,0,0
8990,H38884,L,297.2,308.3,1698,42.5,221,0,0,0,0,0,0
1567,L50747,L,298.3,309.2,1723,54.4,68,0,0,0,0,0,0
7813,L50437,M,298.5,309.2,1392,46.6,65,0,0,0,0,0,0
3773,L53593,L,302.9,311.7,1296,50.8,89,0,0,1,0,0,0
729,L47713,L,298.9,307.7,1516,20.6,91,0,0,0,0,0,0
8629,M24414,L,298.9,309.7,1394,47.6,175,0,0,0,0,0,0
1,L48090,L,302.2,308.3,1617,35.9,219,0,0,0,0,0,0
8519,L55348,L,298.1,308.4,1447,48,106,0,0,0,0,0,0
2727,L48085,L,298.9,309.4,1466,49.5,98,0,0,0,0,0,0
2293,M22636,L,300.9,311.3,1553,38.2,46,0,0,0,0,0,0
9277,L49166,L,298.4,307.4,1702,21,51,0,0,0,0,0,0
6137,M22520,L,300.5,310.3,1271,65.1,56,0,0,0,0,0,0
4940,L55227,L,302,311.2,1377,47.2,33,0,0,0,0,0,0
1406,L57049,L,297.5,307.9,1424,40.3,224,0,0,0,0,0,0
2821,L49195,L,302.1,306.2,1357,36.4,197,0,0,0,0,0,0
8363,L53197,L,300.5,312.8,2077,29.5,57,0,0,0,0,0,0
2880,L52418,L,298.7,310,2166,60,148,0,0,0,0,0,0
587,L50488,L,300.6,308.5,1275,57.6,60,0,0,0,0,0,0
4597,L55885,L,298.4,309.5,1849,34.1,72,0,0,0,0,0,0
1291,L48945,L,297.2,308.4,1553,37.4,87,0,0,0,0,0,0
2930,L55239,L,304.1,310.8,1424,49.5,164,0,0,0,0,0,0
6970,L52841,L,303.5,313.4,1578,54.6,57,0,0,0,0,0,0
760,H30660,L,298.9,307.8,1459,35.3,48,0,0,0,0,0,0
9198,L56587,L,298.9,309.3,1582,46.5,167,0,0,0,0,0,0
4830,L54536,L,300.5,312.7,1685,24,148,0,0,0,0,0,0
3324,L50712,L,300.5,310,1706,23.4,103,0,0,0,0,0,0
1722,L48013,L,298.1,309.2,1816,17.4,76,0,0,0,0,0,0
3782,L49480,L,300.4,309.8,1333,51.3,61,0,0,0,0,0,0
6019,L55032,L,301.2,310.8,1492,33.4,213,0,0,0,0,0,0
7461,H36143,L,298.5,310.7,1497,45.2,75,0,0,0,0,0,0
538,M15456,L,297.7,309.2,1445,46.6,207,0,0,0,0,0,0
3157,L53721,L,302.5,310.2,1539,55.8,102,0,0,0,0,0,0
7148,L50936,M,298.5,310.6,1498,46.4,13,0,0,0,0,0,0
7411,L53629,L,298.3,311.8,1425,46.1,64,0,0,0,0,0,0
1888,H34005,L,299.3,309.1,1379,50.2,66,1,0,0,0,0,0
1338,M17096,L,300.8,309.3,1409,41.5,49,0,0,0,0,0,0
3412,L50888,L,302.7,310.9,1457,53.8,93,0,0,0,0,0,0
5553,L54776,L,301.1,312.1,1605,47.9,154,0,0,0,0,0,0
9043,M24217,L,298.3,307.5,1670,52.7,41,0,0,0,0,0,0
5241,L51219,M,301,311,1718,27.5,104,0,0,0,0,0,0
441,M15622,L,298.6,309.1,1449,42.1,149,0,0,0,0,0,0
8246,L50966,L,301.9,309.8,1761,23.7,178,1,0,0,0,0,0
641,L48256,L,297.8,309,1363,53.8,95,0,0,0,0,0,0
613,L50231,M,301.7,307.9,1634,34.6,84,0,0,0,0,0,0
8778,L56333,L,298.6,309.8,1871,20.7,40,0,0,0,0,0,0
2418,L53335,L,301.2,311.1,1831,15.1,90,0,0,0,0,0,0
3079,L47672,H,302.4,308.9,1556,33,129,0,0,0,0,0,0
1480,L53138,L,298,310.2,1533,22.8,91,0,0,0,0,0,0
7793,L52797,L,299.7,310.5,1455,40.6,198,0,0,0,0,0,0
1478,H32914,L,301,311.4,1902,40.2,116,0,0,0,0,0,0
2271,L54915,L,300.4,309.1,2512,30.2,65,0,0,0,0,0,0
7429,M20445,H,297.4,311.1,1450,61.2,43,0,0,0,0,0,0
4440,H37106,L,301.6,311.1,1516,45.4,169,0,0,0,0,0,0
1,L47713,L,297.3,308,1460,39.4,142,0,0,0,0,0,0
8452,L56987,L,297.6,308,1436,38.5,56,0,0,0,0,0,0
7419,M22058,L,300.6,310.3,1964,62.3,65,0,0,0,0,0,0
6681,M21267,L,300.9,311,1392,33.1,189,0,0,0,0,0,0
9053,L57026,L,298.3,309.7,1553,45.5,71,0,0,0,0,0,0
4855,H33845,L,303.3,312.2,1480,38.1,56,0,0,0,0,0,0
4193,M17229,M,299.4,309.5,1432,45.8,101,0,0,0,0,0,0
8800,L56865,M,298.4,307.5,1576,25.1,132,0,0,0,0,0,0
7568,M15516,L,300.9,310.3,1348,45.7,217,0,0,0,0,1,0
9018,L56881,L,298,307.4,1826,26.8,47,0,0,0,0,0,0
4610,M21104,L,300.8,310.9,1791,58.5,160,0,0,0,0,0,0
3538,L51000,L,301.9,310.6,1441,42.7,29,0,0,0,0,0,0
1571,H31814,L,296.4,309.3,1357,44.9,195,0,0,0,0,0,0
1,H30090,L,302.4,307.7,1484,48.3,58,0,0,0,0,0,0
2987,L53713,L,302.3,312.1,1705,36.4,200,0,0,0,0,0,0
7447,H32042,H,300.5,307.6,1390,47.1,200,0,0,0,0,0,0
1342,L55040,L,300.6,311,1624,44.8,130,0,0,0,0,0,0
3741,M16866,H,298.8,310.8,1669,31.4,66,0,0,0,0,0,0
1,L47520,L,298.5,308.2,1625,29.7,84,0,0,0,0,0,0
718,M16088,L,301.5,308.4,1795,31.9,43,0,0,0,0,0,0
8475,L53550,L,297.8,308.7,1435,54.5,32,0,0,0,0,0,0
7896,L49212,L,303.7,311.1,1669,37,36,0,0,0,0,0,0
7969,L51659,L,301,310.1,1568,48.1,66,0,0,0,0,0,0
5512,L51338,L,302.6,309,1381,60.6,64,0,0,0,0,0,0
2954,L47503,L,301,308.7,2015,17.6,16,0,0,0,0,0,0
8481,L51919,M,298.1,309.3,1587,40.9,26,0,0,0,0,0,0
5850,L53356,L,300.8,311.4,1661,50.6,45,0,0,0,0,0,0
8656,L54753,L,300.9,311.4,1418,30.7,196,0,0,0,0,0,0
727,L50966,M,298.8,309.2,1611,42.5,48,0,0,0,0,0,0
4538,M19098,L,300.8,311.2,1836,33.9,110,0,0,0,0,0,0
1687,M24767,L,299.1,308.8,1476,21.7,68,0,0,0,0,0,0
5876,M22165,L,302.8,311.5,1600,39.2,225,0,0,0,0,0,0
7650,L54969,L,298,310.2,1358,58.6,80,0,0,0,0,0,0
1071,M18491,M,301.6,310,1743,23,76,0,0,0,0,0,0
1350,L49999,H,302.2,309.8,1436,51.1,35,0,0,0,0,0,0
3881,H37186,M,300.5,311.4,2170,14.9,56,0,0,0,0,0,0
